tarea,fuente,nombre_proyecto,COD_DANE,nota,clasificacion_sugerida,motivo_sugerencia,clave,anio_inicio,id_registro,n_registros,url,tipo_registro,tokens_match,cod_dane_match
SECTOR,renare,Proyecto de mitigación forestal  Bonanza Verde,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|proyecto de mitigacion forestal bonanza verde,,68b228c32cb375c800b839b1,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
SECTOR,renare,Proyecto Carbono Sombrilla Abejorral,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|proyecto carbono sombrilla abejorral,,68b228652cb375c800b8395e,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,ABEJORRAL,5002
SECTOR,renare,Pequeña Central Hidroeléctrica Amaime,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde principalmente a energía, residuos, transporte, industria o infraestructura; no se identifica como AFOLU.",NO_AFOLU,tipo=MDL - Proyectos del Mecanismo ; actividades sugiere AFOLU,renare|pequena central hidroelectrica amaime,,68b228202cb375c800b83924,1.0,https://renare.minambiente.gov.co/,MDL - Proyectos del Mecanismo de Desarrollo Limpio,,
SECTOR,renare,PROYECTO FORESTAL NUCLEO VICHADA META CO2CERO,,"Fuente primaria: RENARE/MinAmbiente; el detalle individual no está indexado públicamente en buscadores. Se conserva REVISAR cuando la ficha pública no permitió confirmar fecha de inicio. | Clasificación revisada: la actividad/nombre corresponde a uso de suelo, forestación/reforestación, conservación de bosques, agroforestería o ganadería/biomasa en tierras; AFOLU.",AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|proyecto forestal nucleo vichada meta co2cero,,68b227f92cb375c800b838ff,1.0,https://renare.minambiente.gov.co/,PDBC - Proyectos de Desarrollo Bajo en Carbono,,
MUNICIPIO,cercarbono,Rio Amoya Run-of-River Hydro Project,73168.0,"Cercarbono: ubicacion por texto, verificar con Project URL",NO_AFOLU,Sector: Energy industries,cercarbono|rio amoya run-of-river hydro project,2008.0,CDC-202,1.0,https://www.ecoregistry.io/projects/202,,CHAPARRAL,73168
MUNICIPIO,cercarbono,Proyecto Carbono CAS,19392.0,"Carbono CAS (CDC-73): token LA SIERRA, probable nombre de la empresa",AFOLU,Sector: Land use (AFOLU),cercarbono|proyecto carbono cas,2008.0,CDC-73,1.0,https://www.ecoregistry.io/projects/73,,LA SIERRA,19392
MUNICIPIO,cercarbono,Proyecto Carbono CAS,19392.0,"Carbono CAS (CDC-73): token LA SIERRA, probable nombre de la empresa",AFOLU,Sector: Land use (AFOLU),cercarbono|proyecto carbono cas,2008.0,CDC-73,1.0,https://www.ecoregistry.io/projects/73,,LA SIERRA,19392
MUNICIPIO,cercarbono,Proyecto Carbono CAS,19392.0,"Carbono CAS (CDC-73): token LA SIERRA, probable nombre de la empresa",AFOLU,Sector: Land use (AFOLU),cercarbono|proyecto carbono cas,2008.0,CDC-73,1.0,https://www.ecoregistry.io/projects/73,,LA SIERRA,19392
MUNICIPIO,renare,Proyecto de Conservación PALAMEKU KUWEI REDD+,94888.0,Proyecto REDD+; la documentación pública consultada incluye actividades desde 2010. AFOLU.,AFOLU,tipo: Proyecto REDD+,renare|proyecto de conservacion palameku kuwei redd+,2010.0,68b229ae2cb375c800b83a79;68b22b702cb375c800b83c20,2.0,https://www.globalcarbontrace.io/files/management-documents/initiative/12/download-document,Proyecto REDD+,MORICHAL,94888
MUNICIPIO,cercarbono,Proyecto Hidroeléctrico Alejandría,5021.0,"Cercarbono: ubicacion por texto, verificar con Project URL",NO_AFOLU,Sector: Energy industries,cercarbono|proyecto hidroelectrico alejandria,2016.0,CDC-88,1.0,https://www.ecoregistry.io/projects/88,,ALEJANDRIA,05021
MUNICIPIO,cercarbono,Proyecto Hidroeléctrico Alejandría,5021.0,"Cercarbono: ubicacion por texto, verificar con Project URL",NO_AFOLU,Sector: Energy industries,cercarbono|proyecto hidroelectrico alejandria,2016.0,CDC-88,1.0,https://www.ecoregistry.io/projects/88,,ALEJANDRIA,05021
MUNICIPIO,cercarbono,Proyecto Hidroeléctrico Alejandría,5021.0,"Cercarbono: ubicacion por texto, verificar con Project URL",NO_AFOLU,Sector: Energy industries,cercarbono|proyecto hidroelectrico alejandria,2016.0,CDC-88,1.0,https://www.ecoregistry.io/projects/88,,ALEJANDRIA,05021
MUNICIPIO,verra,"Sustainable Agroforestry Cacao Meta, Colombia",50124.0,"Verificado en documentación del proyecto: VCS 3450, AFOLU, Cabuyaro (Meta), periodo de acreditación 06/07/2017–05/07/2057.",AFOLU,sectoralScope: Agriculture Forestry and Other Land Use,"verra|sustainable agroforestry cacao meta, colombia",2017.0,VCS-3450,1.0,https://registry.verra.org/app/projectDetail/VCS/3450,"VCS - Agriculture, Forestry and Other Land Use",,
MUNICIPIO,renare,Sustainable Agroforestry Cacao Meta,50124.0,Verra VCS 3450; periodo de acreditación/vida 06/07/2017–05/07/2057. AFOLU.,AFOLU,tipo=PDBC - Proyectos de Desarrollo; actividades sugiere AFOLU,renare|sustainable agroforestry cacao meta,2017.0,VCS-3450,1.0,https://registry.verra.org/app/projectDetail/VCS/3450,PDBC - Proyectos de Desarrollo Bajo en Carbono,CABUYARO,50124
MUNICIPIO,cercarbono,Proyecto de Conservación UNU-MAI REDD+,94001.0,"Cercarbono: ubicacion por texto, verificar con Project URL",AFOLU,Sector: Land use (AFOLU),cercarbono|proyecto de conservacion unu-mai redd+,2017.0,CDC-148,1.0,https://www.ecoregistry.io/projects/148,,INIRIDA,94001
MUNICIPIO,cercarbono,Proyecto de Conservación UNU-MAI REDD+,94001.0,"Cercarbono: ubicacion por texto, verificar con Project URL",AFOLU,Sector: Land use (AFOLU),cercarbono|proyecto de conservacion unu-mai redd+,2017.0,CDC-148,1.0,https://www.ecoregistry.io/projects/148,,INIRIDA,94001
MUNICIPIO,cercarbono,Ciclo Combinado Termoflores IV,8001.0,"Cercarbono: ubicacion por texto, verificar con Project URL",NO_AFOLU,Sector: Energy industries,cercarbono|ciclo combinado termoflores iv,2017.0,CDC-87,1.0,https://www.ecoregistry.io/projects/87,,BARRANQUILLA,08001
MUNICIPIO,cercarbono,Ciclo Combinado Termoflores IV,8001.0,"Cercarbono: ubicacion por texto, verificar con Project URL",NO_AFOLU,Sector: Energy industries,cercarbono|ciclo combinado termoflores iv,2017.0,CDC-87,1.0,https://www.ecoregistry.io/projects/87,,BARRANQUILLA,08001
MUNICIPIO,renare,Proyecto REDD+ Origen Atrato - Baudó_,27050.0,Verificado como Proyecto REDD+ Origen Atrato-Baudó de conservación forestal. El registro actual no permitió confirmar un día/mes de inicio; se conserva el año existente.,AFOLU,tipo: Proyecto REDD+,renare|proyecto redd+ origen atrato - baudo_,2018.0,68b22b302cb375c800b83be7,1.0,https://www.wildlifeworks.com/es/atrato-baudo,Proyecto REDD+,ATRATO,27050
MUNICIPIO,renare,Proyecto REDD+ del Bajo Atrato,27050.0,Verificado como Proyecto REDD+ Bajo Atrato; Wildlife Works reporta fecha de inicio octubre de 2019.,AFOLU,tipo: Proyecto REDD+,renare|proyecto redd+ del bajo atrato,2019.0,68b22a512cb375c800b83b1f,1.0,https://www.wildlifeworks.com/es/bajo-atrato,Proyecto REDD+,ATRATO,27050
MUNICIPIO,cercarbono,Proyecto de Generación de Energía Solar Fotovoltaica El Paso ,20250.0,"Cercarbono: ubicacion por texto, verificar con Project URL",NO_AFOLU,Sector: Energy industries,cercarbono|proyecto de generacion de energia solar fotovoltaica el paso,2018.0,CDC-151,1.0,https://www.ecoregistry.io/projects/151,,EL PASO,20250
MUNICIPIO,cercarbono,Proyecto de Generación de Energía Solar Fotovoltaica El Paso ,20250.0,"Cercarbono: ubicacion por texto, verificar con Project URL",NO_AFOLU,Sector: Energy industries,cercarbono|proyecto de generacion de energia solar fotovoltaica el paso,2018.0,CDC-151,1.0,https://www.ecoregistry.io/projects/151,,EL PASO,20250
MUNICIPIO,renare,BAJO ATRATO REDD+ PROJECT,27050.0,Mismo proyecto Bajo Atrato REDD+; fecha de inicio reportada por Wildlife Works: octubre de 2019.,AFOLU,tipo: Proyecto REDD+,renare|bajo atrato redd+ project,2019.0,68b22c902cb375c800b83d54,1.0,https://www.wildlifeworks.com/es/bajo-atrato,Proyecto REDD+,ATRATO,27050
MUNICIPIO,renare,ORIGEN ATRATO-BAUDÓ REDD+ PROJECT,27050.0,Mismo proyecto Origen Atrato-Baudó REDD+; evidencia pública confirma naturaleza AFOLU. El año se conserva como dato de trabajo previo.,AFOLU,tipo: Proyecto REDD+,renare|origen atrato-baudo redd+ project,2018.0,68b22c952cb375c800b83d58,1.0,https://www.wildlifeworks.com/es/atrato-baudo,Proyecto REDD+,ATRATO,27050
MUNICIPIO,cercarbono,Planta de Tratamiento de Aguas Residuales - PTAR Aguas Claras,5001.0,"Cercarbono: ubicacion por texto, verificar con Project URL",NO_AFOLU,Sector: Waste handling and disposal,cercarbono|planta de tratamiento de aguas residuales - ptar aguas claras,2020.0,CDC-221,1.0,https://www.ecoregistry.io/projects/221,,MEDELLIN,05001
MUNICIPIO,verra,GUACHICONO SMALL HYDROELECTRIC PROJECT,19392.0,"Verificado: GUACHICONO SMALL HYDROELECTRIC PROJECT (VCS 1868), hidroelectricidad renovable; NO_AFOLU.",NO_AFOLU,sectoralScope: Energy industries (renewable/non-renewable sources),verra|guachicono small hydroelectric project,2021.0,VCS-1868,1.0,https://registry.verra.org/app/projectDetail/VCS/1868,VCS - Renewable Energy / Hydropower,,
MUNICIPIO,cercarbono,Sogamoso Hydroelectric Project,15759.0,"Cercarbono: ubicacion por texto, verificar con Project URL",NO_AFOLU,Sector: Energy industries,cercarbono|sogamoso hydroelectric project,2023.0,CDC-188,1.0,https://www.ecoregistry.io/projects/188,,SOGAMOSO,15759
MUNICIPIO,cercarbono,Proyecto de Generación de Energía Solar Fotovoltaica La Loma ,20250.0,"Cercarbono: ubicacion por texto, verificar con Project URL",NO_AFOLU,Sector: Energy industries,cercarbono|proyecto de generacion de energia solar fotovoltaica la loma,2023.0,CDC-210,1.0,https://www.ecoregistry.io/projects/210,,EL PASO,20250
MUNICIPIO,cercarbono,"Proyecto de mitigación en el sector del uso del suelo cambio en el uso del suelo y silvicultura por remociones debidas al establecimiento de sistemas forestales de Hevea brasiliensis en el municipio de Barrancabermeja, Santander, Colombia.",68081.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",AFOLU,Sector: Land use (AFOLU),"cercarbono|proyecto de mitigacion en el sector del uso del suelo cambio en el uso del suelo y silvicultura por remociones debidas al establecimiento de sistemas forestales de hevea brasiliensis en el municipio de barrancabermeja, santander, colombia.",,CDC-25,1.0,https://www.ecoregistry.io/projects/25,,BARRANCABERMEJA,68081
MUNICIPIO,cercarbono,"Proyecto de mitigación en el sector del uso del suelo cambio en el uso del suelo y silvicultura por remociones debidas al establecimiento de sistemas forestales de Hevea brasiliensis en el municipio de Barrancabermeja, Santander, Colombia.",68081.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",AFOLU,Sector: Land use (AFOLU),"cercarbono|proyecto de mitigacion en el sector del uso del suelo cambio en el uso del suelo y silvicultura por remociones debidas al establecimiento de sistemas forestales de hevea brasiliensis en el municipio de barrancabermeja, santander, colombia.",,CDC-25,1.0,https://www.ecoregistry.io/projects/25,,BARRANCABERMEJA,68081
MUNICIPIO,cercarbono,Carbono Rancho Victoria,50573.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",AFOLU,Sector: Land use (AFOLU),cercarbono|carbono rancho victoria,,CDC-180,1.0,https://www.ecoregistry.io/projects/180,,PUERTO LOPEZ,50573
MUNICIPIO,cercarbono,Carbono Rancho Victoria,50573.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",AFOLU,Sector: Land use (AFOLU),cercarbono|carbono rancho victoria,,CDC-180,1.0,https://www.ecoregistry.io/projects/180,,PUERTO LOPEZ,50573
MUNICIPIO,cercarbono,Bonos de Carbono Caracoli,5142.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",AFOLU,Sector: Land use (AFOLU),cercarbono|bonos de carbono caracoli,,CDC-10,1.0,https://www.ecoregistry.io/projects/10,,CARACOLI,05142
MUNICIPIO,cercarbono,Bonos de Carbono Caracoli,5142.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",AFOLU,Sector: Land use (AFOLU),cercarbono|bonos de carbono caracoli,,CDC-10,1.0,https://www.ecoregistry.io/projects/10,,CARACOLI,05142
MUNICIPIO,cercarbono,Bonos de Carbono Caracoli,5142.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",AFOLU,Sector: Land use (AFOLU),cercarbono|bonos de carbono caracoli,,CDC-10,1.0,https://www.ecoregistry.io/projects/10,,CARACOLI,05142
MUNICIPIO,cercarbono,Veolia LFG PTA Manizales and Cúcuta Landfill,17001.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",NO_AFOLU,Sector: Energy industries; Waste handling and disposal,cercarbono|veolia lfg pta manizales and cucuta landfill,,CDC-91,1.0,https://www.ecoregistry.io/projects/91,,MANIZALES,17001
MUNICIPIO,cercarbono,Veolia LFG PTA Manizales and Cúcuta Landfill,17001.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",NO_AFOLU,Sector: Energy industries; Waste handling and disposal,cercarbono|veolia lfg pta manizales and cucuta landfill,,CDC-91,1.0,https://www.ecoregistry.io/projects/91,,MANIZALES,17001
MUNICIPIO,cercarbono,Veolia LFG PTA Manizales and Cúcuta Landfill,17001.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",NO_AFOLU,Sector: Energy industries; Waste handling and disposal,cercarbono|veolia lfg pta manizales and cucuta landfill,,CDC-91,1.0,https://www.ecoregistry.io/projects/91,,MANIZALES,17001
MUNICIPIO,cercarbono,Veolia LFG PTA Manizales and Cúcuta Landfill,17001.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",NO_AFOLU,Sector: Energy industries; Waste handling and disposal,cercarbono|veolia lfg pta manizales and cucuta landfill,,CDC-91,1.0,https://www.ecoregistry.io/projects/91,,MANIZALES,17001
MUNICIPIO,cercarbono,Carbono Paja Perdida,5659.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",AFOLU,Sector: Land use (AFOLU),cercarbono|carbono paja perdida,,CDC-4,1.0,https://www.ecoregistry.io/projects/4,,SAN JUAN DE URABA,05659
MUNICIPIO,cercarbono,Carbono Paja Perdida,5659.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",AFOLU,Sector: Land use (AFOLU),cercarbono|carbono paja perdida,,CDC-4,1.0,https://www.ecoregistry.io/projects/4,,SAN JUAN DE URABA,05659
MUNICIPIO,cercarbono,ORINOCO REDD+ PROJECT,99773.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",AFOLU,Sector: Land use (AFOLU),cercarbono|orinoco redd+ project,,CDC-156,1.0,https://www.ecoregistry.io/projects/156,,CUMARIBO,99773
MUNICIPIO,cercarbono,Central Hidroeléctrica de Santa Ana,47707.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",NO_AFOLU,Sector: Energy industries,cercarbono|central hidroelectrica de santa ana,,CDC-77,1.0,https://www.ecoregistry.io/projects/77,,SANTA ANA,47707
MUNICIPIO,cercarbono,Carbono Ganados y Bosques,5490.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",AFOLU,Sector: Land use (AFOLU),cercarbono|carbono ganados y bosques,,CDC-30,1.0,https://www.ecoregistry.io/projects/30,,NECOCLI,05490
MUNICIPIO,cercarbono,Granja Solar de Inírida,94001.0,"Cercarbono: ubicacion por texto, verificar con Project URL | No se confirmó públicamente la fecha exacta de inicio del proyecto; no se sustituye por fecha de consulta, verificación o emisión.",NO_AFOLU,Sector: Energy industries,cercarbono|granja solar de inirida,,CDC-48,1.0,https://www.ecoregistry.io/projects/48,,INIRIDA,94001
